id,incorrect_name,length,ref_code,ref_name,ref_unit
-8834130678599980165,праймер битумный готовый 18 л,29,,,
1171153430239206730,праймер битумный готовый мпк крз,32,,,
-1771079724854060505,"праймер битумный икопал 21,5л (16кг)",36,,,
-530058573415247578,праймер битумный технониколь №01 (20 л),39,,,
-6700477657577859992,"праймер битумный технониколь №01 , ведро 20л, шт",48,,,
-8965209296114044477,праймер битумный технониколь №01 ведро 20 л,43,,,
5142703627206247703,"праймер битумный технониколь №01, ведро 20 л",44,,,
-9091768527441798792,"праймер битумный технониколь №01, ведро 20 л (16 кг)",52,,,
2923915627201744661,технониколь праймер битумный №01 (20л),38,,,
-4322439838831466356,"технониколь праймер битумный №01, ведро 20 л tn352606",53,,,
-8179784026614649563,провод сип-2 3x150+1x95 (м) эм-кабель,37,,,
905991145317448928,"кабель пвс 3*1,5 380v (бухта)",29,,,
-6629115613669856454,"провод пув (пв 1) 1,5 (ж/з) (500м)",34,,,
6168070787288340880,провод пув (пв 1) 16 (ж/з) * в наличии в калининграде,53,,,
-4404970561584700310,провод пув (пв 1) 6 (ж/з),25,,,
-2366519998307724303,провод пув (пв 1) 6 (ж/з) * в наличии в калининграде,52,,,
-4603125095632436706,провод пув (пв 1)16 (ж/з),25,,,
-1062688959230232159,"провод пув 1,5 ж/з",18,,,
-6603683372243171923,провод пугвнг(а)-ls 1х10 ж/з брэкс брэкс (№222/1 бар 8),55,,,
-6331446695354392143,провод пув 1х1.5 б 450/750в (бухта) (м) промэл 11854560,55,,,
2218381032721716168,"провод пув (пв-1) 1х2,5 гост черный",35,,,
-6463260721744725171,провод пугв 1*16(pe) - 450/750 гост 31947-2012,46,,,
-5456307583804879706,провод пугв 1*16(pe) - 450/750 ту 3500-022-59680332-2011  гост 31947-2012,73,,,
1033801233869981461,"провод пугв 1,5 «белый» пугвнг(a)-lsltx",39,,,
-5149306864433369875,провод пугв 16 ж/з,18,,,
-3030287758107444985,"провод пугв 2,5 «белый» пугвнг(a)-lsltx",39,,,
-466716404203579939,провод пугв 4 «белый» пугвнг(a)-lsltx,37,,,
8331855141634638428,"провод пугв 6,0 «белый» пугвнг(a)-lsltx",39,,,
-3254402725408619904,провод пугв 1х16 с 450/750в (м) электрокабель нн,48,,,
9002928977677806667,провод пугв 1х16(pe) 450/750в ту 16-705.501-2010 (гост 31947-2012) (электрокабель),82,,,
-2150795151123350263,провод пугв 1х16(ре) 450/750вту 16-705.501-2010 (гост 31947-2012) (электрокабель),81,,,
-385552277240846159,провод пугв 1x50 черный 450/750в,32,,,
5859131196191496727,"лист горячекатаный 10x1500x6000, марка ст3 (3 шт).срок поставки 4-6 недель",74,,,
5324091010211203626,"лист горячекатаный 10x1500x6000, марка стз 2 шт . срок поставки 4-6 недель",74,,,
366434959510197543,"лист горячекатаный 16x1500x6000, марка стз 1шт . срок поставки 4-6 недель",73,,,
-5366831603819161292,"лист горячекатаный 12x1500x6000, марка ст3 (1 шт).срок поставки 4-6 недель",74,,,
-939564056368250394,профиль маячковый 10 мм l3м,27,,,
-5619463235792720224,"профиль маячковый knauf 10 мм 3 м 0,60 мм оцинкованный",54,,,
4741728025266249053,"профиль маячковый 10мм зм (0,4мм)",33,,,
7867545799368242615,506000380 профиль маячковый 10мм зм кнауф,41,,,
-706557465118443871,506000488 уголок оцинкованный перфорированный 31x31x3000мм кнауф,64,,,
3913373804726366376,"профиль стоечный perfolux пс50 т.0,6мм 50x50x3000мм",51,,,
-2365226707570007744,"профиль стоечный кнауф 50х50х3000 мм 0,6 мм",43,,,
-3050627964310510665,профиль углозащитный оцинкованный сетчатый 35x35мм зм,53,,,
-8941376018884565978,"профиль углозащитный оцинкованный 31x31 мм 3 м 0,5 мм сетчатый",62,,,
-4322299946142550076,профнастил оц. с 21-1000-0.35zn 100,35,,,
-8487130785259587722,"профнастил н75 0,8х750(800)х6000, оцинкованный гост24045-2016",61,,,
-242986664218670019,"профнастил н75 600, 0.8мм, оцинкованный, l- 6т",46,,,
3158179116257787312,"профнастил н75 750 цинк 0,8мм",29,,,
-1020337151342101701,"профнастил оц. н 75 -750-0,80 оцинкованный",42,,,
-1346834381205773210,"профнастил нс44 оц 0,7x1000",27,,,
4691677103007371954,"профнастил оц. нс44 0,7x1000x6000 (40 шт)",41,,,
-6993001113904015181,профнастил оц. с 8 -1170-0.45 zn 100 (россия),45,,,
744814488218044634,профнастил оц. с 8 -1170-0.45 zn(россия),40,,,
48410127766002840,"профнастил оц с8 0,5*1150(1200)*6000",36,,,
6308615405821678302,профнастил нс44 оц. 0.7 мм,26,,,
4726980720456552389,профнастил оц. н 75-750-0.80  zn,32,,,
-6245951405471004968,профнастил оц. н 75-750-0.80 zn 140,35,,,
-8583642242601858360,профнастил оц. с 8 -1170-0.45 zn,32,,,
5381201273734174290,профнастил оц. с 8 -1170-0.45 zn(срок поставки 5-7 раб дней ),61,,,
-3874867580563661963,профнастил оц. с 8 -1170-0.45zn,31,,,
-145984165780951103,"профнастил с8 (0,45x1200x1150) оцинкованный",43,,,
-662261416620299214,"профнастил с8 0,45х1150(1200)х2000, оцинкованный",48,,,
6577180422801428943,тепловая пушка master в 150 ced,31,,,
-7380875859053887419,тепловая пушка master в 150 сеd,31,,,
-8440424529202727134,ревизия нпвх сер б/н дн110 с крышкой в/к ту 6-49-33-92 агригазполимер,69,,,
4433359494479696612,ревизия с крышкой stilte 110,28,,,
-5989765329816682915,синикон ревизия внутренняя d=110мм,34,,,
4813058854669284692,ригель стальной srz l= 100см rsh,32,,,
1500973111675984389,розетка кабельная 16а 3р+n+e ip 67  переносная 400 в,52,,,
-1620141301326706519,рукав напорный вг 20-1.0,24,,,
1164791253388256658,"рукав пожарный напорный рпк(в)-н/в-50-1,0-м-ухл1 (у1) с головка",63,,,
-585753173935088673,дверные ручки для финских замков,32,,,
-7888379528650328017,с100.35-11-1 в25/350 свая,25,,,
-7177700167022820485,с100-35-8-1 825(350) f150 w6 свая,33,,,
5937109082028818379,с100-35-8-1 в25(350) р150 w6 свая,33,,,
4103418346050765569,свая с100 30-8 1,16,,,
3276029342116103641,свая с100.35-11.1,17,,,
6322168222323133450,с110.30-9-1 в20/250 свая,24,,,
-335144925278326089,с110.35-11-1 в25/350 свая,25,,,
-6722051251204260476,с110-30-8 в25 f150 w6 свая,26,,,
7297950601049543767,с110-35-8-1 в25(350) f150 w6 свая,33,,,
-6289085343971500531,сваи с110.30-9 в25 заказ,24,,,
-1408704513236197943,свая с110 30-9 1,16,,,
2516661749376771783,свая с110 30-9.1,16,,,
-5735076658244935353,свая с110.30-8.1,16,,,
-1920832949702527051,свая с110.30-9.1,16,,,
6418216220187088991,свая с110.35-11.1,17,,,
-1652838198981906966,с120.30-9-1 в20/250 свая,24,,,
-3154808373677936589,с120.35-11-1 в25/350 свая,25,,,
-8713188857207367324,с120-30-8-1 825(350) f150 w6 свая,33,,,
-1073787807159381930,с120-30-8-1 в25(350) f150 w6 свая,33,,,
6964342479533796182,с120-35-8-1 в25/350 f150 w6 свая,32,,,
-3779722112138978981,свая с120 30-8 1,16,,,
4073599307351374534,свая с120.30-8,14,,,
-5509953405415301810,свая с120.30-8.1,16,,,
6098095591085393570,свая с120.30-9 1,16,,,
1830313532861858780,свая с120.30-9.1,16,,,
2983821323352577976,свая с120.35-11.1,17,,,
9178841855244504497,свая с120.35-8.1,16,,,
-4067931169764997600,свая с90.35-8.1,15,,,
6573134945764465182,сетка из стекловолокна 165 г/м 2 (50 м 2 ),42,,,
3317314267984645633,сетка сварная оцинкованная 50x50x4 мм,37,,,
4060824120925311523,u-образная профильная рейка 50x30x300 мм толщина металла 1.5 мм,63,,,
-8803306514850735087,"masteremaco s 488 (мешок 25 кг). безусадочная быстротвердеющая сухая бетонная смесь тиксотропного типа, содержащая полимерную фибру.",132,,,
2522743185642823104,кттрон-3 т500 (тиксотропный ремонтный состав),45,,,
-8181939536536071296,гидроизоляционная добавка пенетрон адмикс (мешок 20кг),54,,,
-5718244655338575157,шпаклевка гипсовая для заделки стыков гипсокартона волма шов 20кг,65,,,
-8673644301801862328,волма сатин (20кг) шпаклевка гипсовая финишная для стен и потолков,66,,,
-7898700559710010921,шпаклевка гипсовая ilmax 6410 старт+финиш (15кг),48,,,
476950929685966145,шпаклевка гипсовая птах 6410 старт+финиш (15кг),47,,,
513834199072153788,шпаклевка гипсовая финишная волма финиш 20кг,44,,,
4844679852578502560,"основит техно pg26/1 m штукатурка гипсовая мшинного и ручного нанесения, 30 кг (50 меш/под)",91,,,
5501543313287016178,"смесь сухая штукатурная «бауберг штукатурка гипсовая"" 30 кг",59,,,
38571195852074112,смесь сухая штукатурная гипсовая ручного нанесения быстрой шгр-стандарт 30 кг,77,,,
6479553848275795115,"штукатурка гипсовая, ручного нанесения ""aeroblock"", 20 кг",57,,,
-6116309882590412441,25100306 штукатурка гипсовая knauf мр 75 (30кг) машинная,56,,,
8505204818717044018,гипсовая штукатурка archin 50,29,,,
3398272025168285194,дауер слайдер интерьер 36w штукатурка гипсовая универсальная белая (30кг),73,,,
-7600094920816986015,пирамида мнк штукатурка гипсовая/30 кг,38,,,
-1628141893866518564,"штукатурка гипсовая ""класс"" серая рн и мн de luxe 30кг",54,,,
-4136235069120778391,штукатурка гипсовая knauf мр 75 (30кг) машинная,47,,,
-169133703373516073,штукатурка гипсовая vetonit профи гипс усиленная 30 кг,54,,,
-3875885665959224908,"ветонит бэйс гипс штукатурка гипсовая базовая, белая (5-50 мм.) 30 кг",69,,,
5126120748807339969,цементная штукатурка archin 21,30,,,
7182122031825429360,"ремонтная смесь для бетона ceresit cn 83, 25 кг (48шт/пал)",58,,,
-3669054381286474234,"кладочный раствор для облицовочного кирпича, цвет серый, квик-микс(россия), 25 кг/меш.",86,,,
-927725393604679854,"цветной кладочный раствор ""landhausmortel"", серый 25 кг",55,,,
-8023417963453544693,klester zm-52 клей для плитки для наружных и внутренних работ_(25 кг),69,,,
4724691045357386166,"клей для плитки, для внутренних и наружных работ ""aeroblock"", 25 кг",67,,,
-8767714106703123580,шпатлевка полимерная archin 3,29,,,
7677656316329482686,"смеситель для умывальника, consul 4930",38,,,
-4962271468036853038,"соединение разборное ппр 20 х 1/2"" рв америк. серый",51,,,
8037364966645488735,соединитель полосы крестовой,28,,,
-40718640639368039,"грунт-эмаль акриловая по металлу и бетону ral 1015 (20 кг) фарбен проф, ,",73,,,
-6744779881396893999,"грунт-эмаль акриловая по металлу и бетону ral 5005 (20 кг) фарбен проф , , шт",77,,,
4877293741933211715,клей огнезащитный состав озп-01 (25 кг),39,,,
1083068539844042046,"огнезащитный состав ""огнет""",27,,,
-8677097471245063421,"плоский лист 1,25 м 0,50 мм оцинкованный zn 100 россия",54,,,
-2361294508579230590,"плоский лист 1,25 м 0,70 мм оцинкованный zn180 россия",53,,,
-471716735417722387,"рулон оцинкованного листа 0,50 мм *1250 цинк 100 . срок поставки 3-6 недель",75,,,
4482890006334929920,"рулон оцинкованного листа 0,50 мм *1250 цинк 100. срок поставки 3-6 недель",74,,,
5794880305933815657,"рулон оцинкованного листа 0,70 мм *1250 цинк 100 . срок поставки 3-6 недель",75,,,
-7556957762378838173,"рулон оцинкованного листа 0,70 мм *1250 цинк 100. срок поставки 3-6 недель",74,,,
2128810497469300872,"рулон оцинкованного листа 0,90 мм *1250 цинк 100 . срок поставки 3-6 недель",75,,,
-5956969428125947496,"рулон оцинкованного листа 0,90 мм *1250 цинк 100. срок поставки 3-6 недель",74,,,
2641128543925751208,"стержень заземления безмуфтовый 20 мм х 1500 мм, оцинк",54,,,
-2383130401818163056,дизельное топливо,17,,,
-62397553973400009,дизельное топливо евро,22,,,
-2754839963519684241,пэ тройник 50х32х50,19,,,
-8643775696957983931,тройник 15 чугун оцинк вн.вн.вн. резьба 130,43,,,
7609610943511224759,тройник sml 50х50х45 чугун,26,,,
2986546738494901264,ntan 60x40 тройник/отвод dkc 01755,34,,,
4153093319024296154,"тройник ntan, 60x40 01755 (dkc)",31,,,
5928638351003317166,тройник/отвод для кабель-канала ntan 60x40 dkc 01755,52,,,
1579984369272406436,"труба канализационная наружная sn4 d=110х3,4х500мм",50,,,
703907733107225206,"труба нпвх кор б/н дн110х3,2 l=1,0м в/к sn4 агригазполимер",58,,,
-2601329553366694204,"труба нпвх кор б/н дн110х3,2 l=1,0м в/к sn4 хемкор 1491056",58,,,
-2325800032558320349,"труба нпвх кор б/н дн110х3,2 l=3,0м в/к sn4 агригазполимер",58,,,
-24632930443657065,"труба нпвх кор б/н дн110х3,2 l=3,0м в/к sn4 хемкор 1491059",58,,,
4417250908660344762,"труба нпвх кор б/н дн160х4,0 l=3,0м в/к sn4 агригазполимер",58,,,
2895701065084521979,"труба канализационная пвх 160x4,0x1000мм sn4 наружная",53,,,
4237576036329412361,"труба нпвх sn4 160*4,0*1000 хемкор",34,,,
5461439673159410129,"труба нпвх sn4 160*4,0*3000 хемкор",34,,,
8225351439261628498,"труба d 110 х 3,4 sn4 sinikon l=2000",36,,,
-106010558793538539,"труба d 110 х 3,4 sn4 sinikon l=3000",36,,,
-7385899272303932707,"труба канализационная наружная sn4 d=110х3,4х1000мм",51,,,
7296202639475339866,"труба нпвх (pvc-u) 110*3,2*1000 sn4 гост р 54475-2011",53,,,
6061562299083141036,"труба нпвх (pvc-u) 110*3,2*3000 sn4 гост р 54475-2011",53,,,
4616736692275030882,"труба нпвх (pvc-u) 110*3,2*560 sn4 гост р 54475-2011",52,,,
-9016754721030783621,"труба канализационная наружная sn4 d=110х3,4х3000мм",51,,,
6240474126485236624,"pыж. нк труба 110 х 1 м. (3,2 мм) (sn4) (нпвх) солекс 23124",59,,,
2661756146609517064,"pыж. нк труба 110 х 3 м. (3,2 мм) (sn4) (нпвх) солекс 23121",59,,,
3059375779610352788,"труба канализационная пвх 160x4,0x3000мм sn4 наружная",53,,,
3536841290005354586,"труба с раструбом пп,110х3,4х500",32,,,
-4802101948270526023,труба защитная двуслойная 50 f3 sdr 17 n 450 гост р мэк 61386.24,64,,,
3250398754937548364,труба защитная двухслойная 110 f1 n 1250 гост р мэк 61386.24 2014,65,,,
-8206358965380555833,"труба защитная трехслойная 110/6,5 f3 n 1250 гост р мэк 61386.24 по типу электропайп-про",88,,,
-3825687192548926827,труба гофрированная двустенная гибкая пнд/пвд 110 красный (50м) иэк,67,,,
8192077630065775204,труба гофрированная двустенная пнд гибкая d110мм с протяжкой sn12 450 красн. (уп.50м) промрукавpr15.0033,104,,,
-7829093661236716929,труба гофрированная двустенная пнд жесткая d110мм sn1 6 750 красн. (дл.6м) промрукав pr15.0075,94,,,
6349333044174048312,труба гофрированная двустенная пнд жесткая d110мм sn16 750 красн. (дл.6м) промрукав pr15.0075,93,,,
5805406311243305487,труба гофрированная двустенная пнд жесткая сп 10мм sn16 750 красн. (дл.6м) промрукав pr15.0075,94,,,
-5719058659618076818,труба гофрированная hf d 16 мм с зондом черный (100м) промрукав 161556,70,,,
-3217118546154279439,"труба гофрированная пвх 16 мм, с зондом",39,,,
7349078768231317424,труба гофрированная пнд с зондом d16мм (100м),45,,,
-1855773836680251207,"труба пвх гофрир. легкая, с зондом диам. 16 мм (100м), огнестойкость e90 экопласт",81,,,
4548460067401101616,"муфта для труб гофрированных, ip40, д.20мм",42,,,
975278988265007698,труба гибкая гофрированная не содержит галогенов; диаметр 20мм; пв-0; 100м; цвет белый; с протяжкой.,100,,,
-4036994663105754238,труба гофрированная д20 мм из самозатухающего пвхпластиката,59,,,
-3575961339995686524,труба гофрированная из самозатухающего пвх d20 мм 100 м пвх легкая с протяжкой цвет серый,89,,,
2563130941214778268,труба гофрированная пвх 20мм с протяжкой серая (100м),53,,,
5226377451870967823,труба гофрированная пвх d20мм с протяжкой серая iek,51,,,
-2424608151267311980,труба гофрированная пвх гибкая легкая d20мм с протяжкой сер. (уп.100м) dkc 91920,80,,,
4949886335562994010,труба гофрированная пвх гибкая легкая d20мм с протяжкой сер. dkc,64,,,
-6238448676757029037,"труба гофрированная пвх гибкая, д.20мм, лёгкая с протяжкой, 100м, цвет серый 91920 (dkc)",88,,,
-8909883801321850244,труба гофрированная пвх легкая d20мм с протяжкой 350 н сер. (уп.100м) промрукав pr.012031,89,,,
7184750803666349944,труба гофрированная пвх легкая d20мм с протяжкой сер. (уп.50м)ruvinil 12001(50),79,,,
3211168012821485998,"труба гофрированная пвх легкая, 20 мм (100 м/уп), не распространяющая горение, с протяжкой. в составе окл ""про-лайн""",116,,,
1114743621545170201,труба гофрированная пнд d20мм с протяжкой черн. (уп.100м) урал пак гф-1100020-100,81,,,
-2598617512875498832,труба гофрированная пнд d20мм с протяжкой черная iek,52,,,
7300426281163526497,"труба пвх гибкая гофр. д.20мм, легкая с протяжкой, 100м, цвет серый",67,,,
-8738741364840635251,"труба пнд гибкая гофр. д.20мм, легкая с протяжкой, 100м, цвет оранжевый",71,,,
-2537980397911059276,ттруба гофрированная пвх легкая d20мм с протяжкой 350 н сер.  (уп.100м) промрукав pr.012031,91,,,
5812968386358916307,"труба пвх жесткая гладкая д.16мм, легкая,зм, цвет серый",55,,,
8765279821951432095,"медная труба 1/4"" (6,35 x 0,61мм) бухта 15м",43,,,
8965827308723752205,"медная труба 1/4"" en-12735, бухта 15м",37,,,
4062538623082723217,"труба армир. 20 х 2,8 mm (стеклов.) pn20 sdr7,4 кросс ppr (белый) (100м) 85149",78,,,
8197403285568886042,труба 110 sn4 пнд дренажная в геотекстильном фильтре бухта 50м. срок поставки 2-3 недели,88,,,
2920274136440769916,труба дренажная 100/110 с геотекстильным фильтром (россия),58,,,
-7421626788806269869,труба гофрированная id 200 sn8 пп (с раструбом),47,,,
-2080799429198629692,труба пп гофрированная икапласт id200/225 sn8,45,,,
3424840514611954639,труба пп гофрированная с раструбом sn8 od230 / id200,52,,,
6091953202027569822,"труба стальная бесшовная  горячедеформированная  ∅108х6,0 в 2-х слойной вус  изоляции",85,,,
8740007376705173678,"труба стальная бесшовная г/д гост 8732 ∅108х6,0 в 2-х слойной вус изоляции гост 9.602-2005",90,,,
-1089916860903508328,"труба стальная бесшовная  горячедеформированная  ∅159х6,0 в 2-х слойной вус  изоляции",85,,,
4905320880693789551,"труба стальная бесшовная г/д гост 8732 ∅159х6,0 в 2-х слойной вус изоляции гост 9.602-2005",90,,,
-4413414546505927575,"трубопровод стальной бесшовный горячедеформиров энный ø219x6,0 гост 8732/8731",77,,,
-4957108851787934225,"трубопровод стальной бесшовный горячедеформированный ∅219x6,0 гост 8732/8731",76,,,
9165077251888811282,"трубопровод стальной бесшовный горячедеформиров энный ø273x7,0 гост 8732/8731",77,,,
-7380167566760877391,"трубопровод стальной бесшовный горячедеформированный ∅273x7,0 гост 8732/8731",76,,,
-4371736128949806772,"трубопровод стальной бесшовный горячедеформированный ∅325x8,0 гост 8732/8731",76,,,
-5334220089372102640,"трубопровод стальной бесшовный горячедеформировэнный ø325x8,0 гост 8732/8731",76,,,
-147476729789130781,"труба 15x2,8, вгп, 6м, гост 3262-85",35,,,
-8931597753856207836,"трубы вгп 15x2.8 ду, длина 6 м, dn 15, 1/2 дюйма (102 м) . срок поставки 3-6 недель",83,,,
2132807550463921222,"трубы вгп 15x2.8 ду, длина 6 м, dn 15, 1/2 дюйма (мин партия ) 42 м . срок поставки 4-6 недель",94,,,
9087852086410108846,"трубы вгп 15x2.8 ду, длина 6 м, dn 15, 1/2 дюйма 102 м. срок поставки 3-6 недель",80,,,
5799369214205074360,труба ф 032x3.2 мм ст.з вгп гост 3262-85 гост 380-2005,54,,,
2867859266927009968,профильная труба 100х100х4 гост 30245-2003,42,,,
3321141775156055454,"труба 100х100х3,0 квадрат l-12.0м 1шт-112кг.",44,,,
47253813746512691,"труба 100х100х5,0 квадрат l-12.0м 1шт-170кг.",44,,,
-4827595529594020322,труба квадр. 100х100х83пс/сп512. срок поставки : производство сентябрь+4-6 недель,81,,,
6042677583935638090,труба квадрат. 100х100х3.0,26,,,
9085643596479721499,труба квадрат. 100х100х4.0,26,,,
-6719412168543616955,труба квадрат. 100х100х5.0,26,,,
3043777269369355820,труба стальная профильная 100x8,31,,,
-5391206829545127708,трубы профильные 100х100х4 дл.12м,33,,,
8466572871334831434,труба квадрат. 100x100x4.0,26,,,
-6278359157189665519,"труба квадрат. 100x100x4.0 (1 шт = 143 кг, l = 12 000 мм, ст 3 сп)",66,,,
-527693395537463645,"труба профильная (в метрах) 100x100x3, стзпс",44,,,
7265704966474088647,"труба профильная (в метрах) 100x100x4, стзпс",44,,,
3017634194406902404,"труба профильная 100x100x4, стзпс",33,,,
1587848196819755567,труба профильная 100x100x5.0 мм ст.з (12 м),43,,,
4852847775055147835,"труба профильная 100x100x6, ст3пс",33,,,
-3877507954682175632,"труба профильная 100x100x6, стзпс",33,,,
-5550092657237584586,"труба профильная 100x100x6, стзпс/сп",36,,,
3575789394357605868,"труба профильная 100x100x8, 09г2с/с345",38,,,
6585925824976875253,"труба профильная электросварная квадратная 100x100x3, длина 12 м (60 м). срок поставки 4-6 недель",97,,,
6558561034369012388,"труба профильная электросварная квадратная 100x100x3, длина 12 м (60 м). срок поставки 4-7 недель",97,,,
-6707729231944251579,"труба профильная электросварная квадратная 100x100x6, длина 12 м.срок поставки 4-6 недель",89,,,
-5959221293522652607,"труба профильная электросварная квадратная 100x100x8, длина 12м. срок поставки 4-6 недель",89,,,
6583847779707124960,труба стальная профильная 90x4,30,,,
5104584692326165686,трубы квадратные 100x100x4 дл 12 м (204 м) .срок постави 3-6 недель,67,,,
638968666958453353,трубы квадратные 100x100x4 дл 12 м (300 м)(срок поставки 4 недели),66,,,
2466284519254954761,трубы профильные 100x100x4,26,,,
1495229731255276586,трубы электросварные 630х8 9000-12000 1 шт . срок поставки 4-6 недель,69,,,
-1728524025061131586,профильная труба 200х200х6,26,,,
-4493779495602939945,труба квадрат. 200х200х6.0,26,,,
-1740503416802360137,профильная труба 40х20х2 гост 8645-68,37,,,
-8248732643717224046,труба квадр 40x20x2,19,,,
5821187522570878660,"труба квадрат. 200x200x6.0 (1 шт = 432 кг, l = 12 000 мм)",57,,,
3914795878875428918,труба квадрат. 200x200x6.0 стз,30,,,
1550120440122150752,труба профильная (в метрах) 200x200x6,37,,,
-6536798163443396408,"труба профильная (в метрах) 200x200x6, 09г2с",44,,,
3896754078689459407,труба профильная (в метрах) 40x20x2,35,,,
-111025543220622521,"труба профильная 120x120x5, стзпс",33,,,
4118409567762091588,"труба профильная 200x200x6, стзпс",33,,,
-7236182679964864268,труба профильная 40x20x2,24,,,
7080039528085898591,труба профильная 40x20x2мм (6м),31,,,
-8855131037439055604,"труба профильная электросварная квадратная 120x120x5, длина 12м. срок поставки 4-6 недель",89,,,
615823796684354551,"труба профильная электросварная квадратная 200x200x7, (204 м)(срок поставки 4 недели )",86,,,
-3606707583144454918,трубы профильные 40х20х2 дл.6м,30,,,
-4456458556976033947,труба профильная (в метрах) 25x25x2,35,,,
-8341486514252329606,профильная труба 40х40х3 гост 8639-82,37,,,
-7870977591199136908,профильная труба 80х40х4 гост 8645-68,37,,,
66587004074155470,"труба 40х40х3,0 квадратная",26,,,
-5099432659108879664,труба квадр 40x40x2,19,,,
145253689670524736,труба квадрат. 40x40x3.0,24,,,
-5044281533820008722,"труба квадрат. 40x40x3.0 (1 шт = 21 кг, l = 6 000 мм, 21, ст 3)",63,,,
7861858753472683812,труба квадрат. 40х40х2.0,24,,,
3775019431153333409,труба квадрат. 40х40х3.0,24,,,
4074360639170167480,труба квадрат.40х40х3.0,23,,,
6822615332340485988,труба профильная (в метрах) 40x40x3,35,,,
3637859971747589666,труба профильная (в метрах) 80x40x3,35,,,
-1121926936383033549,труба профильная 040x40x3.0 ст.3(200м),38,,,
1038291941756148542,труба профильная 040х40х2.0 мм . срок поставки 4-6 недель,57,,,
7041118373223902598,"труба профильная 40x40x2,0мм (зм)",33,,,
-6264217316493498322,труба профильная 40x40x3,24,,,
-1027362775254187689,труба профильная 80x40x3,24,,,
-6947945051673059465,трубы профильные 40х40х2 дл.6м,30,,,
6094394593957550685,трубы профильные 80x40x4,24,,,
7627691256428174456,трубы профильные 80х40х3 дл.6м,30,,,
-9188072703247874499,трубы профильные 80х40х4 дл.6м,30,,,
7569961320747035807,4114407 труба 50x50x3 стальная профильная квадратная гост 8639-82 россия (мин. 3 м),83,,,
-3248833115427619753,труба профильная (в метрах) 50x50x3,35,,,
-8116596315306310187,"труба профильная электросварная квадратная 50x50x2, длина 6 м (120 м). срок поставки : 3-6 недель",97,,,
-7778038502606114314,"труба профильная электросварная квадратная 50x50x3, длина 12 м. срок поставки 4-6 недель",88,,,
-7102665759595309173,труба профильная (в метрах) 80x60x3,35,,,
-8376011421741214443,труба профильная 80x60x3,24,,,
-4899331632997026623,трубы профильные 80x60x4,24,,,
1918530972804442201,трубы профильные 80х60х4 дл.12м,31,,,
-5902546709765085787,труба квадр. 80х80х53сп/пс.срок поставки 4-6 недель,51,,,
4738944918460150920,труба профильная 80x80x5,24,,,
-7570419580781632090,"труба профильная 80x80x5, стзпс/сп",34,,,
-3688509600173963545,"труба профильная электросварная квадратная 80x80x5, длина 12 м 252 м). срок поставки 4-6 недель",95,,,
-2063296487247875408,труба стальная профильная 80x5,30,,,
-8059462267307903971,"1110935 труба 57x3,5 стальная электросварная прямошовная гост 10704-91 (12 м)",77,,,
-6249193439278164477,"1110936 труба 76x3,5 стальная электросварная прямошовная гост 10704-91 (12 м)",77,,,
9008474092473924886,"труба асбестоцементная ду 150 безнапорная l=3,95м(срок поставки 3-6 недель)",75,,,
-4332042376390270860,труба(асбестцемент) ф150 мм (l-3.95) бнт гост,45,,,
2833813794625031359,труба чугун канализационная ду 100 б/н l=2м гост 6942-98,56,,,
-2031636161097534282,труба чугун канализационная ду 150 б/н l=2м гост 6942-98,56,,,
-4068827186483076053,труба sml dn 100 l-3м чугун,27,,,
-8446388125593906088,труба sml dn 50 l-3м чугун,26,,,
-5390773571540034120,труба чугунная dn 100 l=3000mm sml,34,,,
4939682335338192666,труба чугунная dn 50 l=3000mm sml,33,,,
-3851699111876577587,труба чугунная вчшг -100,24,,,
5902660626910014437,труба чугунная вчшг -150,24,,,
7945195333360499747,заглушка трубная внутренняя резьбовая ссд-пайп 125 мм 110611-00048 (связьстройдеталь),85,,,
-7120644629919743681,уголок равнополочный 70x5,25,,,
-1376481369646770349,уголок равнополочный 100x8,26,,,
-812218682118592866,сильфонный компенс.устройство 2ску.ппу/пэ.1.с-25-250-360 одк гост 10704 оболочка,80,,,
-5362415065408933220,фанера облицованная пленками (фоб f/f сорт 1/1 1220х2440х18 120/120) плайтерра,78,,,
-8486473801848340503,фанера облицованная 21 мм 2440x1220 (f/f 1/1),45,,,
5887423111692048345,фанера облицованная пленками (фоб f/f сорт 1/1 1220x2440x21 мм 120/120),71,,,
-1942351618223417563,фанера облицованная пленками (фоб f/f сорт 1/1 1220х2440х21мм 120/120) плайтерра,80,,,
-2307508948173050862,фанера облицованная пленками (фоб f/f сорт 1/1 1220х2440х21мм 120/120)плайтерра,79,,,
6374687115563315137,фанера облицованная пленками фоб f/f сорт 1/1 1220x2440x21мм,60,,,
-7940635722478948986,фанера облицованная фоб 21 мм 2440x1220 (f/f 1/1),49,,,
2463541331662749886,фанера облицованная фоб 21 мм 2440x1220 (f/f 1/1) плайтерра,59,,,
-4513704045644173791,фанера ламинированная 21x1220x2440 дек 350,42,,,
2823279333575869891,фанера фсф 10 мм 1220x2440,26,,,
3690860793264933612,"фанера строительная березовая 9*1220*2440 фсф, сорт 4/4, нш",59,,,
384147153450827358,фанера фсф 2440*1220*21 мм ш2 3/3,33,,,
-2272085841566238248,фанера фсф березовая 21 мм 2440х1220 2440х1220,46,,,
4894618590820409492,фанера фк 10 мм 1220*2440 сорт 4/4,34,,,
